game_url,away_team_name,away_team_initials,away_record_status,away_Q1,away_Q2,away_Q3,away_Q4,away_final_score,home_team_name,home_team_initials,home_record_status,home_Q1,home_Q2,home_Q3,home_Q4,home_final_score,stadium_name,stadium_attendance,stadium_capacity,game_location,game_date
https://www.espn.com/nfl/playbyplay/_/gameId/401437903,Baltimore Ravens,BAL,"9-5, 5-3 away",0,3,0,0,3,Cleveland Browns,CLE,"6-8, 4-3 home",0,6,7,0,13,Cleveland Browns Stadium,"67,431","67,431","Cleveland, OH ","4:40 PM, December 17, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437902,Miami Dolphins,MIA,"8-6, 3-5 away",3,10,13,3,29,Buffalo Bills,BUF,"11-3, 6-1 home",7,14,0,11,32,Highmark Stadium,"70,794","71,621","Orchard Park, NY ","8:15 PM, December 17, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437908,Philadelphia Eagles,PHI,"13-1, 7-0 away",0,10,7,8,25,Chicago Bears,CHI,"3-11, 2-5 home",0,6,7,7,20,Soldier Field,"48,423","61,500","Chicago, IL ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437905,Atlanta Falcons,ATL,"5-9, 1-6 away",0,3,7,8,18,New Orleans Saints,NO,"5-9, 4-4 home",14,0,7,0,21,Caesars Superdome,"70,041","73,000","New Orleans, LA ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437911,Detroit Lions,DET,"7-7, 3-3 away",7,3,3,7,20,New York Jets,NYJ,"7-7, 3-4 home",0,10,0,7,17,MetLife Stadium,"75,076","82,500","East Rutherford, NJ ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437907,Pittsburgh Steelers,PIT,"6-8, 4-4 away",7,7,7,3,24,Carolina Panthers,CAR,"5-9, 4-4 home",0,7,0,9,16,Bank of America Stadium,"73,548","73,778","Charlotte, NC ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437910,Dallas Cowboys,DAL,"10-4, 3-3 away",7,14,6,7,0,Jacksonville Jaguars,JAX,"6-8, 4-3 home",0,7,17,10,6,TIAA Bank Field,"69,050","67,858","Jacksonville, FL ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437909,Kansas City Chiefs,KC,"11-3, 6-2 away",0,13,3,8,6,Houston Texans,HOU,"1-12-1, 0-6-1 home",7,7,7,3,0,NRG Stadium,"70,541","71,995","Houston, TX ","1:00 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437912,Arizona Cardinals,ARI,"4-10, 3-3 away",0,6,3,6,15,Denver Broncos,DEN,"4-10, 3-4 home",3,0,7,14,24,Empower Field at Mile High,"75,179","76,125","Denver, CO ","4:05 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437915,New England Patriots,NE,"7-7, 4-4 away",0,3,10,11,24,Las Vegas Raiders,LV,"6-8, 4-2 home",3,14,0,13,30,Allegiant Stadium,"62,273","65,000","Las Vegas, NV ","4:05 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437913,Tennessee Titans,TEN,"7-7, 4-4 away",0,7,0,7,14,Los Angeles Chargers,LAC,"8-6, 4-3 home",7,0,0,10,17,SoFi Stadium,"70,240","71,500","Inglewood, CA ","4:25 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437914,Cincinnati Bengals,CIN,"10-4, 5-3 away",0,3,17,14,34,Tampa Bay Buccaneers,TB,"6-8, 4-4 home",3,14,0,6,23,Raymond James Stadium,"69,305","65,828","Tampa, FL ","4:25 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437906,New York Giants,NYG,"8-5-1, 4-2 away",0,14,3,3,20,Washington Commanders,WSH,"7-6-1, 3-4 home",3,0,6,3,12,FedExField,"61,917","67,617","Landover, MD ","8:20 PM, December 18, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437916,Los Angeles Rams,LAR,"4-10, 1-5 away",0,6,6,0,12,Green Bay Packers,GB,"6-8, 4-3 home",3,7,14,0,24,Lambeau Field,"77,269","81,041","Green Bay, WI ","8:15 PM, December 19, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437917,Jacksonville Jaguars,JAX,"7-8, 3-5 away",3,10,3,3,19,New York Jets,NYJ,"7-8, 3-5 home",3,0,0,0,3,MetLife Stadium,"70,043","82,500","East Rutherford, NJ ","8:15 PM, December 22, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437920,Buffalo Bills,BUF,"12-3, 6-2 away",6,0,15,14,35,Chicago Bears,CHI,"3-12, 2-6 home",7,3,0,3,13,Soldier Field,"59,929","61,500","Chicago, IL ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437921,New Orleans Saints,NO,"6-9, 2-5 away",0,3,14,0,17,Cleveland Browns,CLE,"6-9, 4-4 home",0,10,0,0,10,Cleveland Browns Stadium,"67,431","67,431","Cleveland, OH ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437922,Seattle Seahawks,SEA,"7-8, 4-4 away",0,3,0,7,10,Kansas City Chiefs,KC,"12-3, 6-1 home",7,10,0,7,24,GEHA Field at Arrowhead Stadium,"73,331","72,936","Kansas City, MO ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437923,New York Giants,NYG,"8-6-1, 4-3 away",0,7,6,11,24,Minnesota Vikings,MIN,"12-3, 8-1 home",7,3,0,17,27,U.S. Bank Stadium,"66,919","66,468","Minneapolis, MN ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437924,Cincinnati Bengals,CIN,"11-4, 6-3 away",12,10,0,0,22,New England Patriots,NE,"7-8, 3-4 home",0,0,6,12,18,Gillette Stadium,"65,878","65,878","Foxboro, MA ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437919,Detroit Lions,DET,"7-8, 3-4 away",7,0,6,10,23,Carolina Panthers,CAR,"6-9, 5-4 home",7,17,7,6,37,Bank of America Stadium,"69,173","73,778","Charlotte, NC ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437918,Atlanta Falcons,ATL,"5-10, 1-7 away",0,3,3,3,9,Baltimore Ravens,BAL,"10-5, 5-2 home",3,11,0,3,17,M&T Bank Stadium,"70,467","70,745","Baltimore, MD ","1:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437925,Houston Texans,HOU,"2-12-1, 2-6 away",7,3,0,9,19,Tennessee Titans,TEN,"7-8, 3-4 home",7,0,7,0,14,Nissan Stadium,"66,634","69,143","Nashville, TN ","2:00 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437926,Washington Commanders,WSH,"7-7-1, 4-3-1 away",0,7,7,6,20,San Francisco 49ers,SF,"11-4, 7-1 home",0,7,14,16,37,Levi's Stadium,"71,642","68,500","Santa Clara, CA ","4:05 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437927,Philadelphia Eagles,PHI,"13-2, 7-1 away",10,10,7,7,34,Dallas Cowboys,DAL,"11-4, 8-1 home",7,10,10,13,40,AT&T Stadium,"93,754","100,000","Arlington, TX ","4:25 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437928,Las Vegas Raiders,LV,"6-9, 2-7 away",7,3,0,0,10,Pittsburgh Steelers,PIT,"7-8, 3-4 home",0,3,0,10,13,Acrisure Stadium,"64,761","68,400","Pittsburgh, PA ","8:15 PM, December 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437929,Green Bay Packers,GB,"7-8, 3-5 away",10,3,7,6,26,Miami Dolphins,MIA,"8-7, 5-2 home",10,10,0,0,20,Hard Rock Stadium,"66,328","64,767","Miami Gardens, FL ","1:00 PM, December 25, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401436983,Denver Broncos,DEN,"4-11, 1-7 away",3,3,0,8,14,Los Angeles Rams,LAR,"5-10, 4-5 home",17,14,3,17,51,SoFi Stadium,"71,525","71,500","Inglewood, CA ","4:30 PM, December 25, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437930,Tampa Bay Buccaneers,TB,"7-8, 3-4 away",3,3,0,10,3,Arizona Cardinals,ARI,"4-11, 1-8 home",3,3,0,10,0,State Farm Stadium,"63,393","65,000","Glendale, AZ ","8:20 PM, December 25, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437931,Los Angeles Chargers,LAC,"9-6, 5-3 away",0,10,3,7,20,Indianapolis Colts,IND,"4-10-1, 2-5 home",0,3,0,0,3,Lucas Oil Stadium,"65,576","63,000","Indianapolis, IN ","8:15 PM, December 26, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437932,Dallas Cowboys,DAL,"12-4, 4-3 away",7,3,7,10,27,Tennessee Titans,TEN,"7-9, 3-5 home",0,6,7,0,13,Nissan Stadium,"69,292","69,143","Nashville, TN ","8:15 PM, December 29, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437933,Arizona Cardinals,ARI,"4-12, 3-4 away",3,10,3,3,19,Atlanta Falcons,ATL,"6-10, 5-3 home",0,14,0,6,20,Mercedes-Benz Stadium,"69,269","75,000","Atlanta, GA ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437935,Chicago Bears,CHI,"3-13, 1-7 away",10,0,0,0,10,Detroit Lions,DET,"8-8, 5-4 home",7,17,14,3,41,Ford Field,"66,169","64,500","Detroit, MI ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437937,Denver Broncos,DEN,"4-12, 1-8 away",0,10,7,7,24,Kansas City Chiefs,KC,"13-3, 7-1 home",6,7,0,14,27,GEHA Field at Arrowhead Stadium,"73,571","72,936","Kansas City, MO ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437938,Miami Dolphins,MIA,"8-8, 3-6 away",0,7,7,7,21,New England Patriots,NE,"8-8, 4-4 home",7,0,9,7,23,Gillette Stadium,"65,878","65,878","Foxboro, MA ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437939,Indianapolis Colts,IND,"4-11-1, 2-6-1 away",3,0,7,0,10,New York Giants,NYG,"9-6-1, 5-3-1 home",0,24,7,7,38,MetLife Stadium,"77,399","82,500","East Rutherford, NJ ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437940,New Orleans Saints,NO,"7-9, 3-5 away",7,6,0,7,20,Philadelphia Eagles,PHI,"13-3, 6-2 home",0,0,10,0,10,Lincoln Financial Field,"69,796","69,879","Philadelphia, PA ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437941,Carolina Panthers,CAR,"6-10, 1-6 away",7,7,0,10,24,Tampa Bay Buccaneers,TB,"8-8, 5-4 home",0,10,0,20,30,Raymond James Stadium,"69,298","65,828","Tampa, FL ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437942,Cleveland Browns,CLE,"7-9, 3-5 away",3,0,14,7,24,Washington Commanders,WSH,"7-8-1, 3-5 home",0,7,0,3,10,FedExField,"50,827","67,617","Landover, MD ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437936,Jacksonville Jaguars,JAX,"8-8, 4-5 away",7,14,7,3,31,Houston Texans,HOU,"2-13-1, 0-7-1 home",0,0,3,0,3,NRG Stadium,"64,581","71,995","Houston, TX ","1:00 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437943,San Francisco 49ers,SF,"12-4, 5-3 away",7,7,7,13,3,Las Vegas Raiders,LV,"6-10, 4-3 home",10,7,7,10,0,Allegiant Stadium,"62,367","65,000","Las Vegas, NV ","4:05 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437944,New York Jets,NYJ,"7-9, 4-4 away",3,3,0,0,6,Seattle Seahawks,SEA,"8-8, 4-4 home",10,7,3,3,23,Lumen Field,"68,827","68,740","Seattle, WA ","4:05 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437945,Minnesota Vikings,MIN,"12-4, 4-3 away",3,0,0,14,17,Green Bay Packers,GB,"8-8, 5-3 home",14,13,0,14,41,Lambeau Field,"78,190","81,041","Green Bay, WI ","4:25 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437946,Los Angeles Rams,LAR,"5-11, 1-6 away",3,7,0,0,10,Los Angeles Chargers,LAC,"10-6, 5-3 home",0,17,7,7,31,SoFi Stadium,"70,240","71,500","Inglewood, CA ","4:25 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437934,Pittsburgh Steelers,PIT,"8-8, 5-4 away",3,0,3,10,16,Baltimore Ravens,BAL,"10-6, 5-3 home",0,10,3,0,13,M&T Bank Stadium,"71,042","70,745","Baltimore, MD ","8:20 PM, January 1, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437947,Buffalo Bills,,"13-3, 6-2 away",,,,,,Cincinnati Bengals,,"12-4, 6-1 home",,,,,,Paycor Stadium,nan,"65,515","Cincinnati, OH ","8:30 PM, January 2, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437961,Kansas City Chiefs,KC,"14-3, 7-2 away",7,17,0,7,31,Las Vegas Raiders,LV,"6-11, 4-4 home",3,0,3,7,13,Allegiant Stadium,"62,136","65,000","Las Vegas, NV ","4:30 PM, January 7, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437954,Tennessee Titans,TEN,"7-10, 4-5 away",3,10,3,0,16,Jacksonville Jaguars,JAX,"9-8, 5-3 home",0,7,3,10,20,TIAA Bank Field,"70,050","67,858","Jacksonville, FL ","8:15 PM, January 7, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437948,Tampa Bay Buccaneers,TB,"8-9, 3-5 away",7,10,0,0,17,Atlanta Falcons,ATL,"7-10, 6-3 home",10,0,10,10,30,Mercedes-Benz Stadium,"69,276","75,000","Atlanta, GA ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437949,New England Patriots,NE,"8-9, 4-5 away",7,7,3,6,23,Buffalo Bills,BUF,"13-3, 7-1 home",7,7,14,7,35,Highmark Stadium,"70,753","71,621","Orchard Park, NY ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437950,Minnesota Vikings,MIN,"13-4, 5-3 away",6,10,7,6,29,Chicago Bears,CHI,"3-14, 2-7 home",0,6,7,0,13,Soldier Field,"60,007","61,500","Chicago, IL ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437951,Baltimore Ravens,BAL,"10-7, 5-4 away",0,7,6,3,16,Cincinnati Bengals,CIN,"12-4, 6-1 home",10,14,3,0,27,Paycor Stadium,"65,849","65,515","Cincinnati, OH ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437953,Houston Texans,HOU,"3-13-1, 3-6 away",10,7,7,8,32,Indianapolis Colts,IND,"4-12-1, 2-6 home",7,0,14,10,31,Lucas Oil Stadium,"63,655","63,000","Indianapolis, IN ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437955,New York Jets,NYJ,"7-10, 4-5 away",0,3,0,3,6,Miami Dolphins,MIA,"9-8, 6-2 home",0,3,3,5,11,Hard Rock Stadium,"66,429","64,767","Miami Gardens, FL ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437956,Carolina Panthers,CAR,"7-10, 2-6 away",0,0,7,3,10,New Orleans Saints,NO,"7-10, 4-5 home",7,0,0,0,7,Caesars Superdome,"70,118","73,000","New Orleans, LA ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437958,Cleveland Browns,CLE,"7-10, 3-6 away",0,7,0,7,14,Pittsburgh Steelers,PIT,"9-8, 4-4 home",0,10,10,8,28,Acrisure Stadium,"65,019","68,400","Pittsburgh, PA ","1:00 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437960,Los Angeles Chargers,LAC,"10-7, 5-4 away",7,10,3,8,28,Denver Broncos,DEN,"5-12, 4-4 home",7,10,7,7,31,Empower Field at Mile High,"74,035","76,125","Denver, CO ","4:25 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437957,New York Giants,NYG,"9-7-1, 4-4 away",0,0,3,13,16,Philadelphia Eagles,PHI,"14-3, 7-2 home",10,6,3,3,22,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","4:25 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437962,Arizona Cardinals,ARI,"4-13, 3-5 away",6,7,0,0,13,San Francisco 49ers,SF,"13-4, 8-1 home",7,14,17,0,38,Levi's Stadium,"71,638","68,500","Santa Clara, CA ","4:25 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437963,Los Angeles Rams,LAR,"5-12, 1-7 away",3,10,3,0,0,Seattle Seahawks,SEA,"9-8, 5-4 home",6,0,7,3,3,Lumen Field,"68,660","68,740","Seattle, WA ","4:25 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437959,Dallas Cowboys,DAL,"12-5, 4-4 away",0,6,0,0,6,Washington Commanders,WSH,"8-8-1, 4-5 home",7,6,7,6,26,FedExField,"62,814","67,617","Landover, MD ","4:25 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437952,Detroit Lions,DET,"9-8, 4-4 away",3,3,7,7,20,Green Bay Packers,GB,"8-9, 5-4 home",6,3,7,0,16,Lambeau Field,"78,191","81,041","Green Bay, WI ","8:20 PM, January 8, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438000,Seattle Seahawks,SEA,"9-8, 4-4 away",0,17,0,6,23,San Francisco 49ers,SF,"13-4, 8-1 home",10,6,7,18,41,Levi's Stadium,"71,299","68,500","Santa Clara, CA ","4:30 PM, January 14, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437998,Los Angeles Chargers,LAC,"10-7, 5-4 away",17,10,3,0,30,Jacksonville Jaguars,JAX,"9-8, 5-3 home",0,7,13,11,31,TIAA Bank Field,"70,250","67,858","Jacksonville, FL ","8:15 PM, January 14, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438002,Miami Dolphins,MIA,"9-8, 3-6 away",0,17,7,7,31,Buffalo Bills,BUF,"13-3, 7-1 home",14,6,14,0,34,Highmark Stadium,"70,651","71,621","Orchard Park, NY ","1:00 PM, January 15, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438001,New York Giants,NYG,"9-7-1, 4-4 away",14,3,7,7,31,Minnesota Vikings,MIN,"13-4, 8-1 home",7,7,7,3,24,U.S. Bank Stadium,"66,721","66,468","Minneapolis, MN ","4:50 PM, January 15, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401437999,Baltimore Ravens,BAL,"10-7, 5-4 away",0,10,7,0,17,Cincinnati Bengals,CIN,"12-4, 6-1 home",3,6,8,7,24,Paycor Stadium,"66,399","65,515","Cincinnati, OH ","8:15 PM, January 15, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438003,Dallas Cowboys,DAL,"12-5, 4-4 away",6,12,6,7,31,Tampa Bay Buccaneers,TB,"8-9, 5-4 home",0,0,6,8,14,Raymond James Stadium,"69,145","65,828","Tampa, FL ","8:15 PM, January 16, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438005,Jacksonville Jaguars,JAX,"9-8, 4-5 away",7,3,0,10,20,Kansas City Chiefs,KC,"14-3, 7-1 home",7,10,3,7,27,GEHA Field at Arrowhead Stadium,"73,220","72,936","Kansas City, MO ","4:30 PM, January 21, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438004,New York Giants,NYG,"9-7-1, 4-4 away",0,0,7,0,7,Philadelphia Eagles,PHI,"14-3, 7-2 home",14,14,0,10,38,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","8:15 PM, January 21, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438007,Cincinnati Bengals,CIN,"12-4, 6-3 away",14,3,7,3,27,Buffalo Bills,BUF,"13-3, 7-1 home",0,7,3,0,10,Highmark Stadium,"70,733","71,621","Orchard Park, NY ","3:00 PM, January 22, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438006,Dallas Cowboys,DAL,"12-5, 4-4 away",0,6,3,3,12,San Francisco 49ers,SF,"13-4, 8-1 home",3,6,0,10,19,Levi's Stadium,"71,888","68,500","Santa Clara, CA ","6:30 PM, January 22, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438009,San Francisco 49ers,SF,"13-4, 5-3 away",0,7,0,0,7,Philadelphia Eagles,PHI,"14-3, 7-2 home",7,14,7,3,31,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","3:00 PM, January 29, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438008,Cincinnati Bengals,CIN,"12-4, 6-3 away",0,6,7,7,20,Kansas City Chiefs,KC,"14-3, 7-1 home",3,10,7,3,23,GEHA Field at Arrowhead Stadium,"73,426","72,936","Kansas City, MO ","6:30 PM, January 29, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401492629,AFC,AFC,, , , , ,33,NFC,NFC,, , , , ,35,Allegiant Stadium,nan,"65,000","Las Vegas, NV ","3:00 PM, February 5, 2023"
https://www.espn.com/nfl/playbyplay/_/gameId/401438030,Kansas City Chiefs,KC,14-3,7,7,7,17,38,Philadelphia Eagles,PHI,14-3,7,17,3,8,35,State Farm Stadium,"67,827","65,000","Glendale, AZ ","6:30 PM, February 12, 2023"
